"","CODIGO","GLN","NOMBRE","CODIGO_TIPOLOGIA","TIPOLOGIA","CODIGO_CATEGORIA_TIPOLOGIA","CATEGORIA_TIPOLOGIA","CODIGO_DEPENDENCIA","DEPENDENCIA","ORIGEN_FINANCIAMIENTO","CODIGO_PROVINCIA","PROVINCIA","CODIGO_DEPARTAMENTO","DEPARTAMENTO","CODIGO_LOCALIDAD","LOCALIDAD","CP","DOMICILIO","TE1","TE2","TE3","TE4","LATITUD","LONGITUD","ESTADO_GEO"
"670",50020012315782,NA,"CENTRO MEDICO Y ODONTOLOGICO ASOCIACION BANCARIA","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",1,"COMUNA 1",2001010005,"SAN NICOLAS","1041","Sarmiento 337","011-4326-6335/6337","","","",-34.6043184437624,-58.3715629577637,"-seleccione-"
"671",50020012315786,NA,"CENTRO MEDICO KOREAN MEDICAL","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",7,"COMUNA 7",2007010001,"FLORES","1406","Av. Nazca 388 4º Piso","(011) 4611-3184","","","",-34.6278757713809,-58.4709548950195,"-seleccione-"
"672",50020012315788,NA,"CENTRO MEDICO AMPAR","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",6,"COMUNA 6",2006010001,"CABALLITO","1424","José María Moreno 391","(011) 4901-4441 / 4008","","","",-34.6226492353811,-58.4347343444824,"-seleccione-"
"673",50020012315790,NA,"CENTRO MEDICO MEYL S.A. (MEDICINA PARA EMPRESAS)","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",1,"COMUNA 1",2001010005,"SAN NICOLAS","1008","Suipacha 396 1º Piso","(011) 4327-2001","","","",-34.6039298860718,-58.3795022964478,"-seleccione-"
"674",50020012715792,NA,"POLICLINICO O.S.T.E.E. - OBRA SOCIAL DE LOS TRABAJADORES DE EMPLEADOS DE ELECTRICIDAD","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",27,"Obra social","Privado",2,"CABA",1,"COMUNA 1",2001010006,"SAN TELMO","C1103ACJ","Humberto 1º 434","(011) 5168-2600 / 2601","(011) 4361-2624 / 2242 / 2553","(011) 4361-6561 / 2521 / 6503","",-34.6206715413174,-58.3721208572388,"-seleccione-"
"675",50020012316825,NA,"CENTRO ASISTENCIAL ANDREE CUISSARD DE LA ASOCIACION ARGENTINA DE PSICOLOGIA Y PSICOTERAPIA DE GRUPO","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",5,"COMUNA 5",2005010001,"ALMAGRO","C1190AAR","Lavalle 3584","(011) 4862-6818","","","",-34.5800124275177,-58.4388542175293,"-seleccione-"
"676",50020012316827,NA,"P.A.U.S.A. - PSICOANALISIS APLICADO A LAS URGENCIAS SUBJETIVAS DE LA ACTUALIDAD","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1121","Paraguay 1855 planta subsuelo","(011) 4816-3898","","","",-34.5987018421771,-58.3937072753906,"-seleccione-"
"677",50020012316829,NA,"CENTRO DE SALUD MENTAL -CLINICA PSIQUIATRICA BANFIELD","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","C1045AAP","Av. Corrientes 2014 2° Piso","(011) 4953-3033 / 2606","(011) 4954-3331","","",-34.6044950602935,-58.3956384658814,"-seleccione-"
"678",50020012316798,NA,"PROSAM - CENTRO MEDICO DE SALUD MENTAL","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",1,"COMUNA 1",2001010005,"SAN NICOLAS","1006","Maipú 763 Piso 1","(011) 4322-3236","","","",-34.599390691109,-58.3767557144165,"-seleccione-"
"679",50020012316800,NA,"INSTITUTO CREANDO","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",15,"COMUNA 15",2015010006,"VILLA ORTUZAR","C1427COQ","Estomba 765","(011) 4555-3596","","","",-34.5842876927929,-58.4648609161377,"-seleccione-"
"680",50020012316802,NA,"FUNDACION ARCHE","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",1,"COMUNA 1",2001010005,"SAN NICOLAS","1020","Rodríguez Peña 778","(011) 4813-4477","(011) 4814-1383","","",-34.6001148594671,-58.3915185928345,"-seleccione-"
"681",50020012316805,NA,"FUNDACION PASO A PASO","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",13,"COMUNA 13",2013010002,"COLEGIALES","1426","Capitán Ramón Freire 881","(011) 4555-0427 / 4858","(011) 4553-8936","","",-34.576266973092,-58.4505701065064,"-seleccione-"
"682",50020012316813,NA,"INSTITUTO DE SALUD MENTAL NUESTRA SEÑORA DE LUJAN - CENTRO AMBULATORIO","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1425","Gallo 1255","(011) 4966-1555","(011) 4966-0333","","",-34.5956991006196,-58.4114742279053,"-seleccione-"
"683",50020012316855,NA,"INSTITUTO MEDICO LABOR IMPALSA","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",6,"COMUNA 6",2006010001,"CABALLITO","C1424BYQ","Av. Juan Bautista Alberdi 452 / 456","(011) 4925-0066","(011) 4924-1325","(011) 4921-5062","(011) 4924-1327",-34.6230023900758,-58.4340476989746,"-seleccione-"
"684",51020012316857,NA,"LABORATORIO DE ANALISIS CLINICOS INTEGRAL","ESSID","Establecimiento de salud sin internación de diagnóstico","ESSID","Laboratorio de Análisis Clínicos",23,"Privado","Privado",2,"CABA",5,"COMUNA 5",2005010001,"ALMAGRO","C1181ACL","Gascón 656","(011) 4862-4561","","","",-34.6036472975186,-58.4241771697998,"-seleccione-"
"685",53020012316903,NA,"ATENMED - EMERGENCIAS MEDICAS","ESCL","Establecimiento de salud complementario","ESCL","Sistema de Atención extra hospitalaria",23,"Privado","Privado",2,"CABA",1,"COMUNA 1",2001010005,"SAN NICOLAS","1047","Lavalle 662 11º Of. 411","(011) 5219-1257","(011) 5219-1258","","",-34.6021460297054,-58.3756721019745,"-seleccione-"
"686",53020012316907,NA,"PROYECTO SALUD - ATENCION DOMICILIARIA","ESCL","Establecimiento de salud complementario","ESCL","Sistema de Atención extra hospitalaria",23,"Privado","Privado",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","1193","Corrientes 2817 - 8° B","4962-4100 / 4900","4962 -2800","","",-34.6046010300318,-58.4058952331543,"-seleccione-"
"687",53020012316928,NA,"PRIORITY HOME CARE - ATENCION DOMICILIARIA","ESCL","Establecimiento de salud complementario","ESCL","Internación Domiciliaria",23,"Privado","Privado",2,"CABA",1,"COMUNA 1",2001010002,"MONSERRAT","1085","Avda. de Mayo 1343 5° Oficina 3","(011) 4384-9199","(011) 4383-0132","(011) 4381-0649","",-34.6093342070886,-58.3856391906738,"-seleccione-"
"688",53020012316930,NA,"IDOM - ATENCION DOMICILIARIA","ESCL","Establecimiento de salud complementario","ESCL","Internación Domiciliaria",23,"Privado","Privado",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","1405","Pueyrredón 510  5º A","(011) 4962- 3535","(011) 4962- 3636","(011) 4962- 3737","",-34.6040005330599,-58.4052515029907,"-seleccione-"
"689",53020012316938,NA,"SIDOM - INTERNACION DOMICILIARIA","ESCL","Establecimiento de salud complementario","ESCL","Internación Domiciliaria",23,"Privado","Privado",2,"CABA",5,"COMUNA 5",2005010001,"ALMAGRO","C1175ABQ","Mario Bravo 979","(011) 4862-8000","","","",-34.5983485840985,-58.416109085083,"-seleccione-"
"690",53020012316946,NA,"NEUMODOM - INTERNACION DOMICILIARIA","ESCL","Establecimiento de salud complementario","ESCL","Internación Domiciliaria",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1425","Beruti 2814 3º Oficina 11","(011) 4822-3912","","","",-34.5906825137644,-58.4049296379089,"-seleccione-"
"691",53020012316950,NA,"FILIUM - SALUD EN CASA","ESCL","Establecimiento de salud complementario","ESCL","Internación Domiciliaria",23,"Privado","Privado",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","C1025ABL","Riobamba 588 4º A","(011) 4371-0606","(011) 4371-9282","","",-34.6020930432867,-58.3940505981445,"-seleccione-"
"692",53020012316954,NA,"PROGRAMAS DE SALUD LAR S.A.","ESCL","Establecimiento de salud complementario","ESCL","Internación Domiciliaria",23,"Privado","Privado",2,"CABA",1,"COMUNA 1",2001010005,"SAN NICOLAS","1084","Maipú 53 1º A","(011) 4345-4297","(011) 4345-4298","(011) 4345-2697","(011) 4345-2735",-34.6075681278012,-58.3764123916626,"-seleccione-"
"693",53020012316956,NA,"MD SALUD - ATENCION E INTERNACION DOMICILIARIA","ESCL","Establecimiento de salud complementario","ESCL","Internación Domiciliaria",23,"Privado","Privado",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","1405","Av. Pueyrredón 776 PB 2","(011) 4961-1937","","","",-34.6013159052626,-58.4046936035156,"-seleccione-"
"694",53020012316958,NA,"PALCARE - ATENCION DOMICILIARIA","ESCL","Establecimiento de salud complementario","ESCL","Sistema de Atención extra hospitalaria",23,"Privado","Privado",2,"CABA",1,"COMUNA 1",2001010005,"SAN NICOLAS","1017","Paraná 224 4º 15","(011) 4803-4338","","","",-34.6058726563439,-58.38782787323,"-seleccione-"
"695",53020012316964,NA,"CONTINUUM - INTERNACION DOMICILIARIA","ESCL","Establecimiento de salud complementario","ESCL","Internación Domiciliaria",23,"Privado","Privado",2,"CABA",7,"COMUNA 7",2007010001,"FLORES","1406","Av. Rivadavia 6817 3º B","(011) 4393-6200","(011) 4322-0483","","",-34.6286173477915,-58.4619855880737,"-seleccione-"
"696",53020012316966,NA,"ADMIP -  INTERNACION DOMICILIARIA","ESCL","Establecimiento de salud complementario","ESCL","Internación Domiciliaria",23,"Privado","Privado",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","1083","Av. Jujuy 420 9º A","(011) 4941-5231","","","",-34.6166100575252,-58.4041357040405,"-seleccione-"
"697",53020012316972,NA,"DOCTO RED - EMERGENCIAS","ESCL","Establecimiento de salud complementario","ESCL","Sistema de Atención extra hospitalaria",23,"Privado","Privado",2,"CABA",9,"COMUNA 9",2009010001,"LINIERS","1408","TUYUTI  7235","4644-5000","","","",-34.6447891273732,-58.5277318954468,"-seleccione-"
"698",53020012316974,NA,"AMBULANCIAS PRIVADAS ARGENTINAS(A.P.A. S.A.)","ESCL","Establecimiento de salud complementario","ESCL","Sistema de Atención extra hospitalaria",23,"Privado","Privado",2,"CABA",4,"COMUNA 4",2004010001,"BARRACAS","1269","JOVELLANOS 1171","4301-4200","","","",-34.6428825749758,-58.3713483810425,"-seleccione-"
"699",53020012316976,NA,"ATENMED S.A.","ESCL","Establecimiento de salud complementario","ESCL","Internación Domiciliaria",23,"Privado","Privado",2,"CABA",1,"COMUNA 1",2001010005,"SAN NICOLAS","1036","Avda. Pte. Roque Saenz Peña  648 3c","4219-1257","11/09/7730","","",-34.606791041014,-58.3754253387451,"-seleccione-"
"700",50020012716859,NA,"CENTRO ODONTOLOGICO (GERDANNA SALUD - DIVISION ODONTOLOGIA) AATRAC - OSTRAC","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",27,"Obra social","Privado",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","1044","Sarmiento 1866","(011) 4373-2867 / 0280 / 0269","","","",-34.605678381362,-58.3930420875549,"-seleccione-"
"701",50020012716978,NA,"CENTRO DE LA MUJER Y EL NIÑO - SUTERH","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",27,"Obra social","Privado",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","1416","Sarmiento 2053","(011) 5354-6600","","","",-34.6059256403509,-58.3958745002747,"-seleccione-"
"702",53020012716980,NA,"SEDE CENTRAL OBRA SOCIAL DE TRABAJADORES, PASTELEROS, CONFITEROS, PIZZEROS, HELADEROS Y ALFAJOREROS","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",27,"Obra social","Privado",2,"CABA",5,"COMUNA 5",2005010001,"ALMAGRO","1197","Sarmiento 4446","(011) 4861-0124","(011) 4863-5142","(011) 4861-6365","",-34.6041418268557,-58.4282112121582,"-seleccione-"
"703",53020012316984,NA,"GRUPO PARAMEDIC SEDE CENTRAL","ESCL","Establecimiento de salud complementario","ESCL","Sistema de Atención extra hospitalaria",23,"Privado","Privado",2,"CABA",15,"COMUNA 15",2015010006,"VILLA ORTUZAR","C1430DRH","Donado 1746","(011) 4523-7777","(011) 5777-5500","","",-34.5761963025184,-58.4724569320679,"-seleccione-"
"704",53020012016986,NA,"SERVICIO DE TRASLADOS SANITARIOS DE LA DIRECCION NACIONAL DE EMERGENCIAS SANITARIAS","ESCL","Establecimiento de salud complementario","ESCL","Sistema de Atención extra hospitalaria",20,"Nacional","Público",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1425","Salguero Jerónimo 3457","(011) 4801-9538/4858","","","",-34.5722298202651,-58.4009170532227,"-seleccione-"
"705",53020012316988,NA,"AMBULANCIA VLADIMIRO","ESCL","Establecimiento de salud complementario","ESCL","Unidades de Atención Móviles",23,"Privado","Privado",2,"CABA",14,"COMUNA 14",2014010001,"PALERMO","1414","HONDURAS 4545","4832-3244","","","",-34.5920426746394,-58.4256362915039,"-seleccione-"
"706",53020012316990,NA,"ACUDIR S.R.L. ( SERVICIO DE TRASLADOS SANITARIOS TERRESTRE)","ESCL","Establecimiento de salud complementario","ESCL","Sistema de Atención extra hospitalaria",23,"Privado","Privado",2,"CABA",6,"COMUNA 6",2006010001,"CABALLITO","1416","ALMIRANTE FRANCISCO SEGUI 1350","4582-2046","","","",-34.6103231950807,-58.4588098526001,"-seleccione-"
"707",53020012316992,NA,"INTERNATIONAL HEALTH SERVICES ARGENTINA S.A.","ESCL","Establecimiento de salud complementario","ESCL","Otros",23,"Privado","Privado",2,"CABA",1,"COMUNA 1",2001010005,"SAN NICOLAS","1036","BARTOLOMÉ MITRE 853 P 5","4323-0300","4323-0305","","",-34.6071089410333,-58.3787512779236,"-seleccione-"
"708",53020012316994,NA,"AYUDA MEDICA","ESCL","Establecimiento de salud complementario","ESCL","Unidades de Atención Móviles",23,"Privado","Privado",2,"CABA",5,"COMUNA 5",2005010001,"ALMAGRO","1197","Sarmiento 4260","(011) 4860-7200","","","",-34.6045303835546,-58.4250354766846,"-seleccione-"
"709",10020012416998,NA,"CPFCABA    PENITENCIARIO FEDERAL DE LA CIUDAD AUTONOMA DE BUENOS AIRES","ESCIG","Establecimiento de salud con internación general","ESCIG","Bajo riesgo con internación simple",31,"Servicio Penitenciario Federal","Público",2,"CABA",11,"COMUNA 11",2011010002,"VILLA DEVOTO","1417","Bermúdez 2651","(011) 4567-8538","(011) 4566-5714/8307","(011) 4566-8781/2446","",-34.6144556245823,-58.5160160064697,"-seleccione-"
"710",50020012316440,NA,"CENTRO OFTALMOLOGICO DR. DANIEL CHARLES","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con guardia permanente",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","C1116ABA","Riobamba 841","(011) 4811-2542","(011) 4812-3155","","",-34.5992670519778,-58.3943939208984,"-seleccione-"
"711",52020012316442,NA,"USOL - CENTRO PREVENTIVO ASISTENCIAL DE DROGADEP. NIV.II HOSP DE DIA","ESSIT","Establecimiento de salud sin internación de tratamiento","ESSIT","Centro de día",23,"Privado","Privado",2,"CABA",6,"COMUNA 6",2006010001,"CABALLITO","1405","Fragata Presidente Sarmiento 1015","(011) 4586-3998","","","",-34.6123364556624,-58.4545183181763,"-seleccione-"
"712",52020012316444,NA,"PROGRAMA CETRA - CENTRO PARA EL TRATAMIENTO DE LAS ADICCIONES","ESSIT","Establecimiento de salud sin internación de tratamiento","ESSIT","Centro de salud mental",23,"Privado","Privado",2,"CABA",3,"COMUNA 3",2003010002,"SAN CRISTOBAL","1222","Sarandí 1048","(011) 4943-7775","","","",-34.6209364137915,-58.3945226669312,"-seleccione-"
"713",50020012316518,NA,"GRUPO MEDICO ARANA GADOW S.A.","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1425","Av. Santa Fe 2992 2º D","(011) 4824-2366","","","",-34.5912124492206,-58.4074831008911,"-seleccione-"
"714",51020012316520,NA,"ALCAT - TEST DE INTOLERANCIA ALIMENTARIA","ESSID","Establecimiento de salud sin internación de diagnóstico","ESSID","Análisis clínicos y Laboratorio de Anatomía Patológica",23,"Privado","Privado",2,"CABA",14,"COMUNA 14",2014010001,"PALERMO","C1426DMN","Teodoro García 2292","(011) 4775-4040 // 0-800-888-ALCAT (2522)","","","",-34.5679274306937,-58.4440898895264,"-seleccione-"
"715",51020012316596,NA,"LABORATORIO DE ANALISIS CLINICOS DALTON","ESSID","Establecimiento de salud sin internación de diagnóstico","ESSID","Laboratorio de Análisis Clínicos",23,"Privado","Privado",2,"CABA",15,"COMUNA 15",2015010001,"AGRONOMIA","1419","Caracas 4096","(011) 4572-3115","","","",-34.586513570294,-58.4912538528442,"-seleccione-"
"716",50020012316598,NA,"CENTRO DE SALUD CANOSA ISABEL VIRGINIA Y PANTANO ANA MARIA","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",13,"COMUNA 13",2013010001,"BELGRANO","1428","Mendoza 2511 1º A","(011) 4786-1528","(011) 4780-1040","","",-34.5619549562813,-58.4589815139771,"-seleccione-"
"717",51020012316604,NA,"LABORATORIO DE ANALISIS CLINICOS Y BACTERIOLOGIA DR. SLATKIS DANIEL","ESSID","Establecimiento de salud sin internación de diagnóstico","ESSID","Laboratorio de Análisis Clínicos",23,"Privado","Privado",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","1120","Av. Córdoba 1856 2º A","(011) 4811-3559","(011) 4815-8763","","",-34.5995849808004,-58.3938360214233,"-seleccione-"
"718",50020012316043,NA,"CENTRO MEDICO MONSERRAT","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",1,"COMUNA 1",2001010002,"MONSERRAT","1086","Hipólito Irigoyen 1210","(011) 4382-3767","08/08/6796","","",-34.610005307368,-58.3840942382813,"-seleccione-"
"719",50020012716217,NA,"CENTRO MEDICO OBRA SOCIAL DE TECNICOS DE FUTBOL","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",27,"Obra social","Privado",2,"CABA",1,"COMUNA 1",2001010005,"SAN NICOLAS","1053","Avenida Córdoba 1308","011-43727420","011-43717925","011-40321331","12/29/1899",-34.5992670519778,-58.3863258361816,"-seleccione-"
